detector,source_checkpoint,run_id,variation,speed_mps,terrain,profile,gait_phase,split_ownership,window_count,positive_windows,window_ms,window_semantics
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v01,1,0.2,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_train,60,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v01,1,0.2,ice,ice,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v01,1,0.2,ice,ice,LOADING,walking_train,65,1,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v01,1,0.2,ice,ice,MID_STANCE,walking_train,76,12,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v01,1,0.2,ice,ice,PUSH_OFF,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v01,1,0.2,ice,ice,TOUCHDOWN,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_1of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_1of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_train,60,10,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_2of3,AIR,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_2of3,LOADING,walking_train,64,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_train,128,64,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_train,60,60,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v01,1,0.2,sand,sand_solref_interpolation_2of3,TOUCHDOWN,walking_train,4,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v02,2,0.1,marble,marble,AIR,walking_validation,1284,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v02,2,0.1,marble,marble,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v02,2,0.1,marble,marble,MID_STANCE,walking_validation,1492,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p10_v02,2,0.1,marble,marble,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v02,2,0.1,concrete,concrete,AIR,walking_validation,1258,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v02,2,0.1,concrete,concrete,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v02,2,0.1,concrete,concrete,MID_STANCE,walking_validation,1518,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v02,2,0.1,concrete,concrete,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p10_v02,2,0.1,concrete,concrete,TOUCHDOWN,walking_validation,5,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v02,2,0.1,sand,sand_walking_support_v1_hardened,AIR,walking_validation,1249,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v02,2,0.1,sand,sand_walking_support_v1_hardened,LOADING,walking_validation,101,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v02,2,0.1,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_validation,1514,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p10_v02,2,0.1,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v02,2,0.1,ice,ice,AIR,walking_validation,1213,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v02,2,0.1,ice,ice,LOADING,walking_validation,329,3,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v02,2,0.1,ice,ice,MID_STANCE,walking_validation,885,27,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v02,2,0.1,ice,ice,PUSH_OFF,walking_validation,104,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p10_v02,2,0.1,ice,ice,TOUCHDOWN,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_1of3,AIR,walking_validation,1188,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_1of3,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_validation,1593,437,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_2of3,AIR,walking_validation,1163,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_2of3,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_validation,1618,1458,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p10_v02,2,0.1,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_validation,50,48,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v02,2,0.15,marble,marble,AIR,walking_validation,1302,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v02,2,0.15,marble,marble,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v02,2,0.15,marble,marble,MID_STANCE,walking_validation,1477,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p15_v02,2,0.15,marble,marble,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v02,2,0.15,concrete,concrete,AIR,walking_validation,1297,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v02,2,0.15,concrete,concrete,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v02,2,0.15,concrete,concrete,MID_STANCE,walking_validation,1484,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p15_v02,2,0.15,concrete,concrete,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v02,2,0.15,sand,sand_walking_support_v1_hardened,AIR,walking_validation,1259,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v02,2,0.15,sand,sand_walking_support_v1_hardened,LOADING,walking_validation,107,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v02,2,0.15,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_validation,1495,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v02,2,0.15,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p15_v02,2,0.15,sand,sand_walking_support_v1_hardened,TOUCHDOWN,walking_validation,10,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v02,2,0.15,ice,ice,AIR,walking_validation,895,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v02,2,0.15,ice,ice,LOADING,walking_validation,388,1,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v02,2,0.15,ice,ice,MID_STANCE,walking_validation,965,25,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v02,2,0.15,ice,ice,PUSH_OFF,walking_validation,120,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p15_v02,2,0.15,ice,ice,TOUCHDOWN,walking_validation,133,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_1of3,AIR,walking_validation,1194,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_1of3,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_validation,1587,570,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_2of3,AIR,walking_validation,1172,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_2of3,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_validation,1609,1445,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p15_v02,2,0.15,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_validation,50,46,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v02,2,0.2,marble,marble,AIR,walking_validation,1320,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v02,2,0.2,marble,marble,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v02,2,0.2,marble,marble,MID_STANCE,walking_validation,1460,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,marble_native_0p20_v02,2,0.2,marble,marble,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v02,2,0.2,concrete,concrete,AIR,walking_validation,1320,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v02,2,0.2,concrete,concrete,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v02,2,0.2,concrete,concrete,MID_STANCE,walking_validation,1454,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v02,2,0.2,concrete,concrete,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,concrete_native_0p20_v02,2,0.2,concrete,concrete,TOUCHDOWN,walking_validation,7,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v02,2,0.2,sand,sand_walking_support_v1_hardened,AIR,walking_validation,1287,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v02,2,0.2,sand,sand_walking_support_v1_hardened,LOADING,walking_validation,107,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v02,2,0.2,sand,sand_walking_support_v1_hardened,MID_STANCE,walking_validation,1477,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_hardened_0p20_v02,2,0.2,sand,sand_walking_support_v1_hardened,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v02,2,0.2,ice,ice,AIR,walking_validation,1138,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v02,2,0.2,ice,ice,LOADING,walking_validation,421,1,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v02,2,0.2,ice,ice,MID_STANCE,walking_validation,816,10,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v02,2,0.2,ice,ice,PUSH_OFF,walking_validation,141,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,ice_native_0p20_v02,2,0.2,ice,ice,TOUCHDOWN,walking_validation,116,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_1of3,AIR,walking_validation,1205,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_1of3,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_1of3,MID_STANCE,walking_validation,1576,349,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_1of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_1of3,PUSH_OFF,walking_validation,50,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,AIR,walking_validation,1180,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,LOADING,walking_validation,100,0,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,MID_STANCE,walking_validation,1601,1448,20,"causal [t-L+1,t]"
sink,d2209cdb49c496839a16396f201ab0322515171b,sand_solref_interpolation_2of3_0p20_v02,2,0.2,sand,sand_solref_interpolation_2of3,PUSH_OFF,walking_validation,50,44,20,"causal [t-L+1,t]"
